"id","url","extension","titre","parent_id","date"
"609","https://www.victrix.ca/wp-content/uploads/2022/03/frame-56.png","png","acceleration clock icon","","2022-03-02 17:04:30"
"610","https://www.victrix.ca/wp-content/uploads/2022/03/frame-55.png","png","growth icon","","2022-03-02 17:04:32"
"890","https://www.victrix.ca/wp-content/uploads/2022/03/victrix-favicon.png","png","victrix-favicon","","2022-03-05 15:18:29"
"891","https://www.victrix.ca/wp-content/uploads/2022/03/cropped-victrix-favicon.png","png","cropped-victrix-favicon.png","","2022-03-05 15:18:31"
"894","https://www.victrix.ca/wp-content/uploads/2022/03/victrix-logo.svg","svg","victrix-logo","","2022-03-05 15:23:11"
"982","https://www.victrix.ca/wp-content/uploads/2022/03/frame-58.png","png","search icon","","2022-03-07 11:43:08"
"1081","https://www.victrix.ca/wp-content/uploads/2022/03/frame-62.png","png","rocket icon","","2022-03-07 15:47:29"
"1082","https://www.victrix.ca/wp-content/uploads/2022/03/frame-61.png","png","surveillance icone","","2022-03-07 15:47:32"
"1083","https://www.victrix.ca/wp-content/uploads/2022/03/frame-60.png","png","gear icon","","2022-03-07 15:47:34"
"1084","https://www.victrix.ca/wp-content/uploads/2022/03/frame-59.png","png","shield icon","","2022-03-07 15:47:36"
"1115","https://www.victrix.ca/wp-content/uploads/2022/03/sans-titre-1.png","png","O bureau premier concept","","2022-03-07 16:12:29"
"1122","https://www.victrix.ca/wp-content/uploads/2022/03/frame-63.png","png","lock security icon","","2022-03-07 16:18:19"
"1123","https://www.victrix.ca/wp-content/uploads/2022/03/frame-64.png","png","checkmark icon","","2022-03-07 16:18:22"
"1146","https://www.victrix.ca/wp-content/uploads/2022/03/frame-66.png","png","icon migration","","2022-03-07 16:52:31"
"1147","https://www.victrix.ca/wp-content/uploads/2022/03/frame-65.png","png","checklist icon","","2022-03-07 16:52:33"
"1897","https://www.victrix.ca/wp-content/uploads/2022/03/vector-2.svg","svg","image vectorielle","","2022-03-10 15:59:41"
"1898","https://www.victrix.ca/wp-content/uploads/2022/03/vector-1.svg","svg","image vectorielle","","2022-03-10 15:59:43"
"2009","https://www.victrix.ca/wp-content/uploads/2022/03/istock-1272592927-1-3-1.png","png","accélération numérique","","2022-03-16 09:55:16"
"2102","https://www.victrix.ca/wp-content/uploads/2022/03/icon-category-post.svg","svg","icon-category-post","","2022-03-21 13:56:17"
"2103","https://www.victrix.ca/wp-content/uploads/2022/03/icon-category-casestudy.svg","svg","icon-category-casestudy","","2022-03-21 13:56:38"
"2104","https://www.victrix.ca/wp-content/uploads/2022/03/icon-category-whitepaper.svg","svg","icon-category-whitepaper","","2022-03-21 13:56:42"
"2105","https://www.victrix.ca/wp-content/uploads/2022/03/icon-category-video.svg","svg","icon-category-video","","2022-03-21 13:56:47"
"2123","https://www.victrix.ca/wp-content/uploads/2022/03/frame-67.png","png","Microsoft logo","","2022-03-21 15:34:20"
"2213","https://www.victrix.ca/wp-content/uploads/2022/02/icon-studio.svg","svg","icon-studio","130","2022-04-08 15:32:26"
"2215","https://www.victrix.ca/wp-content/uploads/2022/02/icon-sevoc.svg","svg","icon-sevOC","131","2022-04-08 15:32:31"
"2216","https://www.victrix.ca/wp-content/uploads/2022/02/icon-migration.svg","svg","icon-migration","132","2022-04-08 15:32:35"
"2217","https://www.victrix.ca/wp-content/uploads/2022/02/icon-resa-salle.svg","svg","icon-resa-salle","133","2022-04-08 15:32:40"
"2427","https://www.victrix.ca/wp-content/uploads/2022/04/carrieres-intro.png","png","carrieres-intro","","2022-04-25 10:09:21"
"2508","https://www.victrix.ca/wp-content/uploads/2022/04/icon-excellence.svg","svg","icon-excellence","","2022-04-26 11:53:10"
"2510","https://www.victrix.ca/wp-content/uploads/2022/04/icon-innovation.svg","svg","icon-innovation","","2022-04-26 11:53:46"
"2511","https://www.victrix.ca/wp-content/uploads/2022/04/icon-engagement.svg","svg","icon-engagement","","2022-04-26 11:53:58"
"2512","https://www.victrix.ca/wp-content/uploads/2022/04/icon-integrite.svg","svg","icon-integrite","","2022-04-26 11:54:17"
"2536","https://www.victrix.ca/wp-content/uploads/2022/04/carrieres-engagement-rse-scaled.jpg","jpg","carrieres-engagement-rse","","2022-04-26 14:24:07"
"2537","https://www.victrix.ca/wp-content/uploads/2022/04/carrieres-nous-rejoindre.jpg","jpg","carrieres-nous-rejoindre","","2022-04-26 14:25:20"
"2638","https://www.victrix.ca/wp-content/uploads/2022/02/news-services-geres.jpg","jpg","RSE","","2022-04-28 10:33:23"
"2639","https://www.victrix.ca/wp-content/uploads/2022/02/news-futur-digital.jpg","jpg","news-futur-digital","","2022-04-28 10:33:28"
"2640","https://www.victrix.ca/wp-content/uploads/2022/02/news-fibre-optique.jpg","jpg","licences et matériels bannière","","2022-04-28 10:33:32"
"2678","https://www.victrix.ca/wp-content/uploads/2022/02/avatar-author.png","png","avatar-author","","2022-05-02 14:50:49"
"2690","https://www.victrix.ca/wp-content/uploads/2022/02/studio-scaled.jpg","jpg","studio","130","2022-05-03 18:16:20"
"2691","https://www.victrix.ca/wp-content/uploads/2022/05/techno-10-ms-power-automate.svg","svg","techno-10-ms-power-automate","","2022-05-04 10:38:52"
"2692","https://www.victrix.ca/wp-content/uploads/2022/05/techno-9-ms-powerapps.svg","svg","PowerApps","","2022-05-04 10:39:30"
"2693","https://www.victrix.ca/wp-content/uploads/2022/05/techno-8-ms-onedrive.svg","svg","techno-8-ms-onedrive","","2022-05-04 10:40:09"
"2694","https://www.victrix.ca/wp-content/uploads/2022/05/techno-7-ms-planner.svg","svg","techno-7-ms-planner","","2022-05-04 10:40:24"
"2695","https://www.victrix.ca/wp-content/uploads/2022/05/techno-6-ms-forms.svg","svg","techno-6-ms-forms","","2022-05-04 10:40:39"
"2696","https://www.victrix.ca/wp-content/uploads/2022/05/techno-5-ms-sharepoint.svg","svg","techno-5-ms-sharepoint","","2022-05-04 10:40:55"
"2697","https://www.victrix.ca/wp-content/uploads/2022/05/techno-4-ms-teams.svg","svg","techno-4-ms-teams","","2022-05-04 10:41:12"
"2698","https://www.victrix.ca/wp-content/uploads/2022/05/techno-3-power-bi.svg","svg","techno-3-power-bi","","2022-05-04 10:41:53"
"2699","https://www.victrix.ca/wp-content/uploads/2022/05/techno-2-ms-stream.svg","svg","techno-2-ms-stream","","2022-05-04 10:42:19"
"2700","https://www.victrix.ca/wp-content/uploads/2022/05/techno-1-ms-onenote.svg","svg","techno-1-ms-onenote","","2022-05-04 10:42:36"
"2708","https://www.victrix.ca/wp-content/uploads/2022/05/sevoc-methodo-1.png","png","sevoc-methodo-1","","2022-05-04 16:36:25"
"2709","https://www.victrix.ca/wp-content/uploads/2022/05/sevoc-methodo-2.png","png","sevoc-methodo-2","","2022-05-04 16:36:36"
"2710","https://www.victrix.ca/wp-content/uploads/2022/05/sevoc-methodo-3.png","png","sevoc-methodo-3","","2022-05-04 16:37:06"
"2713","https://www.victrix.ca/wp-content/uploads/2022/03/icon-protection-donnees-actifs-critiques.svg","svg","icon-protection-donnees-actifs-critiques","","2022-05-05 10:55:57"
"2714","https://www.victrix.ca/wp-content/uploads/2022/03/icon-securite-utilisateur-final.svg","svg","icon-securite-utilisateur-final","","2022-05-05 10:55:59"
"2715","https://www.victrix.ca/wp-content/uploads/2022/03/icon-sentinel.svg","svg","icon-sentinel","","2022-05-05 10:56:02"
"2716","https://www.victrix.ca/wp-content/uploads/2022/03/icon-sharepoint.svg","svg","icon-sharepoint","","2022-05-05 10:56:05"
"2717","https://www.victrix.ca/wp-content/uploads/2022/03/icon-teams.svg","svg","icon-teams","","2022-05-05 10:56:07"
"2718","https://www.victrix.ca/wp-content/uploads/2022/03/icon-azure.svg","svg","icon-azure","","2022-05-05 10:56:09"
"2719","https://www.victrix.ca/wp-content/uploads/2022/03/icon-gestion-appareils.svg","svg","icon-gestion-appareils","","2022-05-05 10:56:11"
"2720","https://www.victrix.ca/wp-content/uploads/2022/03/icon-gestion-cloud-m365.svg","svg","icon-gestion-cloud-m365","","2022-05-05 10:56:13"
"2723","https://www.victrix.ca/wp-content/uploads/2022/02/solution-migration-illus-scaled.jpg","jpg","solution-migration","132","2022-05-06 10:11:10"
"2724","https://www.victrix.ca/wp-content/uploads/2022/03/services-geres-illus.jpg","jpg","services-geres-illus","","2022-05-06 10:44:22"
"2726","https://www.victrix.ca/wp-content/uploads/2022/02/solution-migration-realisation-1.jpg","jpg","solution-migration-realisation-1","132","2022-05-06 11:18:33"
"2783","https://www.victrix.ca/wp-content/uploads/2022/02/icon-studio-capacite.svg","svg","icon-studio-capacite","130","2022-05-06 16:57:08"
"2784","https://www.victrix.ca/wp-content/uploads/2022/02/icon-studio-vitesse.svg","svg","clock","130","2022-05-06 16:57:18"
"2785","https://www.victrix.ca/wp-content/uploads/2022/02/icon-studio-creativite.svg","svg","icon-studio-creativite","130","2022-05-06 16:57:24"
"2786","https://www.victrix.ca/wp-content/uploads/2022/02/studio-offre-applications.png","png","studio-offre-applications","130","2022-05-06 17:07:54"
"2787","https://www.victrix.ca/wp-content/uploads/2022/02/studio-offre-automatisation.png","png","studio-offre-automatisation","130","2022-05-06 17:08:04"
"2788","https://www.victrix.ca/wp-content/uploads/2022/02/solution-sevoc-intro.jpg","jpg","Introduction à un système evolutif de gestion de sécurité - Victrix","131","2022-05-06 17:24:22"
"2789","https://www.victrix.ca/wp-content/uploads/2022/02/sevoc-icon-evolution.svg","svg","evolution","131","2022-05-06 17:26:44"
"2791","https://www.victrix.ca/wp-content/uploads/2022/02/sevoc-icon-maintien.svg","svg","sevoc-icon-maintien","131","2022-05-06 17:27:04"
"2792","https://www.victrix.ca/wp-content/uploads/2022/02/sevoc-icon-protection.svg","svg","sevoc-icon-protection","131","2022-05-06 17:27:20"
"2793","https://www.victrix.ca/wp-content/uploads/2022/02/solution-sevoc-pourquoi.jpg","jpg","solution-sevoc-pourquoi","131","2022-05-06 17:28:53"
"2794","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-aspects-technologiques.jpg","jpg","reservation-bureaux-aspects-technologiques","133","2022-05-06 17:47:17"
"2795","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-interface.jpg","jpg","reservation-bureaux-interface","133","2022-05-06 17:49:21"
"2796","https://www.victrix.ca/wp-content/uploads/2022/02/icon-securite-1.svg","svg","icon-securite","133","2022-05-06 17:52:14"
"2797","https://www.victrix.ca/wp-content/uploads/2022/02/icon-accessibilite.svg","svg","icon-accessibilite","133","2022-05-06 17:52:22"
"2806","https://www.victrix.ca/wp-content/uploads/2022/01/guide-prevention-menace-securite-mobile.pdf","pdf","Guide-prevention-menace-securite-mobile","","2022-05-07 00:28:32"
"2854","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-acceleration.svg","svg","icon-cloud-acceleration","","2022-05-08 17:10:24"
"2855","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-identification-opportunites.svg","svg","identification opportunités","","2022-05-08 17:10:26"
"2856","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-preuve-concept.svg","svg","icon-cloud-preuve-concept","","2022-05-08 17:10:28"
"2857","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-bureau-moderne.svg","svg","icon-cloud-bureau-moderne","","2022-05-08 17:18:30"
"2858","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-cloud-migration.svg","svg","icon-cloud-cloud-migration","","2022-05-08 17:18:32"
"2859","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-dematerialisation.svg","svg","icon-cloud-dematerialisation","","2022-05-08 17:18:33"
"2860","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-gestion-identite.svg","svg","icon-cloud-gestion-identite","","2022-05-08 17:18:35"
"2861","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-hybride.svg","svg","icon-cloud-hybride","","2022-05-08 17:18:37"
"2862","https://www.victrix.ca/wp-content/uploads/2022/02/icon-cloud-infrastructure-hybride.svg","svg","icon-cloud-infrastructure-hybride","","2022-05-08 17:18:39"
"2863","https://www.victrix.ca/wp-content/uploads/2022/02/logo-aws.svg","svg","logo-aws","","2022-05-08 17:35:45"
"2864","https://www.victrix.ca/wp-content/uploads/2022/02/logo-ms-azure.svg","svg","logo-ms-azure","","2022-05-08 17:35:52"
"2865","https://www.victrix.ca/wp-content/uploads/2022/02/logo-redhat-openshift.svg","svg","logo-redhat-openshift","","2022-05-08 17:36:58"
"2866","https://www.victrix.ca/wp-content/uploads/2022/02/logo-amazon.svg","svg","logo-amazon","","2022-05-08 18:37:22"
"2867","https://www.victrix.ca/wp-content/uploads/2022/02/logo-red-hat.svg","svg","logo-red-hat","","2022-05-08 18:37:56"
"2878","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-intranet-moderne.svg","svg","icon-productivite-intranet-moderne","","2022-05-08 19:18:05"
"2879","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-m365.svg","svg","icon-productivite-m365","","2022-05-08 19:18:07"
"2880","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-migration-contenu.svg","svg","icon-productivite-migration-contenu","","2022-05-08 19:18:09"
"2881","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-powerbi.svg","svg","icon-productivite-powerbi","","2022-05-08 19:18:11"
"2882","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-recherche.svg","svg","icon-productivite-recherche","","2022-05-08 19:18:13"
"2883","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-collaboration.svg","svg","icon-productivite-collaboration","","2022-05-08 19:18:15"
"2884","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-gestion-automatisation-processus.svg","svg","icon-productivite-gestion-automatisation-processus","","2022-05-08 19:18:16"
"2885","https://www.victrix.ca/wp-content/uploads/2022/02/icon-productivite-gestion-documentaire.svg","svg","icon-productivite-gestion-documentaire","","2022-05-08 19:18:18"
"2923","https://www.victrix.ca/wp-content/uploads/2022/02/icon-sevoc-acceleration.svg","svg","icon-sevoc-acceleration","131","2022-05-09 15:34:06"
"2924","https://www.victrix.ca/wp-content/uploads/2022/02/icon-sevoc-amelioration.svg","svg","icon-sevoc-amelioration","131","2022-05-09 15:34:14"
"2925","https://www.victrix.ca/wp-content/uploads/2022/02/icon-sevoc-reduction.svg","svg","icon-sevoc-reduction","131","2022-05-09 15:34:25"
"2926","https://www.victrix.ca/wp-content/uploads/2022/02/icon-sevoc-liberation.svg","svg","icon-sevoc-liberation","131","2022-05-09 15:34:34"
"2927","https://www.victrix.ca/wp-content/uploads/2022/02/icon-planification.svg","svg","icon-planification","132","2022-05-09 16:24:50"
"2928","https://www.victrix.ca/wp-content/uploads/2022/02/icon-deploiement.svg","svg","icon-deploiement","132","2022-05-09 16:25:35"
"2936","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureau-intro.png","png","reservation-bureau-intro","133","2022-05-09 17:48:10"
"3050","https://www.victrix.ca/wp-content/uploads/2022/05/5-principaux-benefices-infonuagique.pdf","pdf","5-principaux-benefices-infonuagique","","2022-05-10 11:21:27"
"3055","https://www.victrix.ca/wp-content/uploads/2015/07/victrix-agrm.jpg","jpg","Victrix-agrm","","2022-05-10 12:16:56"
"3057","https://www.victrix.ca/wp-content/uploads/2022/05/logo-victrix.jpg","jpg","logo Victrix","","2022-05-10 13:07:17"
"3060","https://www.victrix.ca/wp-content/uploads/2022/05/partenariat.jpg","jpg","partenariat","","2022-05-10 13:14:47"
"3066","https://www.victrix.ca/wp-content/uploads/0206/05/vmware-nsx-network-virtualization-platform-white-paper.pdf","pdf","vmware-nsx-network-virtualization-platform-white-paper","","2022-05-10 13:20:27"
"3067","https://www.victrix.ca/wp-content/uploads/0206/05/vmware-network-virtualization-infographic.pdf","pdf","vmware-network-virtualization-infographic","","2022-05-10 13:20:39"
"3068","https://www.victrix.ca/wp-content/uploads/0206/05/4-astuces-productivite-cisco.pdf","pdf","4-astuces-productivite-Cisco","","2022-05-10 13:20:43"
"3069","https://www.victrix.ca/wp-content/uploads/0206/05/5-astuces-mobilite.pdf","pdf","5-astuces-mobilite","","2022-05-10 13:20:48"
"3070","https://www.victrix.ca/wp-content/uploads/2022/05/top500.jpg","jpg","top500","","2022-05-10 13:20:50"
"3071","https://www.victrix.ca/wp-content/uploads/0206/05/5-biggest-cio-commumications-problems-solved-ebook.pdf","pdf","5-biggest-cio-commumications-problems-solved-ebook","","2022-05-10 13:20:51"
"3072","https://www.victrix.ca/wp-content/uploads/0206/05/5-principaux-benefices-infonuagique.pdf","pdf","5-principaux-benefices-infonuagique","","2022-05-10 13:20:55"
"3073","https://www.victrix.ca/wp-content/uploads/0206/05/6-nouvelles-fonctionnalites-cisco-unified-communications-manager.pdf","pdf","6-nouvelles-fonctionnalites-Cisco-unified-communications-manager","","2022-05-10 13:20:59"
"3075","https://www.victrix.ca/wp-content/uploads/0206/05/analyse-de-la-couverture-les-top-10-classes-de-vulnerabilite-pour-les-site-web.pdf","pdf","Analyse de la couverture les top 10 classes de vulnérabilité pour les site web","","2022-05-10 13:21:04"
"3076","https://www.victrix.ca/wp-content/uploads/0206/05/bases-virtualisation-ebook.pdf","pdf","Bases-virtualisation-ebook","","2022-05-10 13:21:07"
"3077","https://www.victrix.ca/wp-content/uploads/0206/05/communications-unifiees-infonuagique.pdf","pdf","communications-unifiees-infonuagique","","2022-05-10 13:21:11"
"3078","https://www.victrix.ca/wp-content/uploads/0206/05/ems-ebook-victrix.pdf","pdf","EMS - eBook - Victrix","","2022-05-10 13:21:15"
"3079","https://www.victrix.ca/wp-content/uploads/0206/05/infographie-logiciel-rancon-victrix_.pdf","pdf","Infographie-logiciel-rancon-victrix_","","2022-05-10 13:21:20"
"3080","https://www.victrix.ca/wp-content/uploads/0206/05/infographie-motivations-cybermenances.pdf","pdf","infographie-motivations-cybermenances","","2022-05-10 13:21:24"
"3081","https://www.victrix.ca/wp-content/uploads/0206/05/investissement_ems_ebook_victrix.pdf","pdf","Investissement_EMS_eBook_Victrix","","2022-05-10 13:21:28"
"3082","https://www.victrix.ca/wp-content/uploads/0206/05/les-secrets-deploiement-agile-rapide-sharepoint-office-365.pdf","pdf","Les-secrets-deploiement-agile-rapide-SharePoint-Office-365","","2022-05-10 13:21:34"
"3083","https://www.victrix.ca/wp-content/uploads/0206/05/livre-blanc-azure-victrix.pdf","pdf","Livre-Blanc-Azure-Victrix","","2022-05-10 13:21:40"
"3084","https://www.victrix.ca/wp-content/uploads/0206/05/livre-blanc-cybermenaces.pdf","pdf","livre-blanc-cybermenaces","","2022-05-10 13:21:44"
"3085","https://www.victrix.ca/wp-content/uploads/0206/05/microsoft-cie-victrix-deck-fr.pdf","pdf","Microsoft-CIE-Victrix-Deck-FR","","2022-05-10 13:21:48"
"3086","https://www.victrix.ca/wp-content/uploads/0206/05/mobilite-ebook-victrix.pdf","pdf","Mobilité - eBook - Victrix","","2022-05-10 13:21:52"
"3087","https://www.victrix.ca/wp-content/uploads/0206/05/ods-solution-victrix-vpn-ssl.pdf","pdf","ODS-Solution-Victrix-VPN-SSL","","2022-05-10 13:21:58"
"3088","https://www.victrix.ca/wp-content/uploads/0206/05/preparer-votre-intranet-ere-milieu-travail-numerique-ebook-victrix.pdf","pdf","PREPARER-VOTRE-INTRANET-ERE-MILIEU-TRAVAIL-NUMERIQUE-eBook-Victrix","","2022-05-10 13:22:01"
"3089","https://www.victrix.ca/wp-content/uploads/0206/05/rapport-menaces-juin-2016.pdf","pdf","rapport-menaces-juin-2016 McAfee","","2022-05-10 13:22:06"
"3090","https://www.victrix.ca/wp-content/uploads/0206/05/top-30-plus-vulnerabilites-haut-risque.pdf","pdf","top 30 vulnérabilité haut risque Check Point","","2022-05-10 13:22:12"
"3096","https://www.victrix.ca/wp-content/uploads/2016/09/victrix-noverka-header3.png","png","Victrix-Noverka-header3","","2022-05-10 13:25:14"
"3104","https://www.victrix.ca/wp-content/uploads/0216/10/sharepoint.png","png","sharepoint day","","2022-05-10 13:28:14"
"3111","https://www.victrix.ca/wp-content/uploads/2016/09/rimq.png","png","RIMQ","","2022-05-10 13:41:41"
"3115","https://www.victrix.ca/wp-content/uploads/2017/06/acquisition_victrix_vt.jpg","jpg","Acquisition_Victrix_VT","","2022-05-10 13:45:03"
"3118","https://www.victrix.ca/wp-content/uploads/2022/05/euronext.png","png","euronext","","2022-05-10 13:48:52"
"3125","https://www.victrix.ca/wp-content/uploads/2019/02/victrix-15ans.png","png","VICTRIX-15ANS","","2022-05-10 13:57:00"
"3137","https://www.victrix.ca/wp-content/uploads/2022/05/branham300.png","png","BRANHAM300","","2022-05-10 14:02:19"
"3145","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-1-resa.jpg","jpg","reservation-bureaux-1-resa","133","2022-05-10 14:55:50"
"3146","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-2-dashboard.jpg","jpg","reservation-bureaux-2-dashboard","133","2022-05-10 14:55:51"
"3147","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-3-gestion-edifices.jpg","jpg","reservation-bureaux-3-gestion-edifices","133","2022-05-10 14:55:53"
"3148","https://www.victrix.ca/wp-content/uploads/2022/02/reservation-bureaux-4-gestion-bureaux.jpg","jpg","reservation-bureaux-4-gestion-bureaux","133","2022-05-10 14:55:55"
"3150","https://www.victrix.ca/wp-content/uploads/2022/05/giorgio-trovato-_xty6ld8jgm-unsplash-scaled.jpg","jpg","giorgio-trovato-_XTY6lD8jgM-unsplash","","2022-05-10 14:59:39"
"3151","https://www.victrix.ca/wp-content/uploads/2022/05/studio-offre-gouvernance.png","png","studio-offre-gouvernance","3000","2022-05-10 15:11:47"
"3165","https://www.victrix.ca/wp-content/uploads/2021/04/istock-1285845329-1.jpg","jpg","Exterior view of the Euronext building in the business district of Paris La D√©fense","","2022-05-10 15:23:35"
"3275","https://www.victrix.ca/wp-content/uploads/2022/05/cover-artivle_partie-3-defense-scaled.jpg","jpg","COVER ARTIVLE_PARTIE 3 - DÉFENSE","3250","2022-05-11 16:59:45"
"3276","https://www.victrix.ca/wp-content/uploads/2022/05/cover-artivle_partie-1-maintenance-scaled.jpg","jpg","COVER ARTIVLE_PARTIE 1 - MAINTENANCE","3250","2022-05-11 16:59:55"
"3277","https://www.victrix.ca/wp-content/uploads/2022/05/cover-artivle_partie-2-surveillance-scaled.jpg","jpg","COVER ARTIVLE_PARTIE 2 - SURVEILLANCE","3250","2022-05-11 17:00:03"
"3401","https://www.victrix.ca/wp-content/uploads/2022/05/istock-508289586.jpg","jpg","Microsoft  apps on Apple iPhone 6S Plus Screen","3400","2022-05-30 09:47:59"
"3403","https://www.victrix.ca/wp-content/uploads/2022/05/001-tech-support.svg","svg","001-tech-support","3400","2022-05-30 09:59:44"
"3404","https://www.victrix.ca/wp-content/uploads/2022/05/002-administration.svg","svg","002-administration","3400","2022-05-30 09:59:46"
"3405","https://www.victrix.ca/wp-content/uploads/2022/05/003-gears.svg","svg","003-gears","3400","2022-05-30 09:59:48"
"3406","https://www.victrix.ca/wp-content/uploads/2022/05/004-evolution.svg","svg","004-evolution","3400","2022-05-30 09:59:50"
"3407","https://www.victrix.ca/wp-content/uploads/2022/05/005-secure-shield.svg","svg","005-secure-shield","3400","2022-05-30 09:59:51"
"3408","https://www.victrix.ca/wp-content/uploads/2022/05/istock-1356386941.jpg","jpg","Mature man looking at a digital tablet that a colleague is showing at work","3400","2022-05-30 10:06:19"
"3409","https://www.victrix.ca/wp-content/uploads/2022/05/001-settings.svg","svg","001-settings","3400","2022-05-30 10:21:05"
"3410","https://www.victrix.ca/wp-content/uploads/2022/05/002-technology.svg","svg","002-technology","3400","2022-05-30 10:21:11"
"3411","https://www.victrix.ca/wp-content/uploads/2022/05/003-startup.svg","svg","003-startup","3400","2022-05-30 10:21:13"
"3417","https://www.victrix.ca/wp-content/uploads/2022/05/m-365.svg","svg","m-365","3400","2022-05-30 11:13:47"
"3418","https://www.victrix.ca/wp-content/uploads/2022/05/001-defense.svg","svg","001-defense","2999","2022-05-31 11:01:12"
"3419","https://www.victrix.ca/wp-content/uploads/2022/03/choice.svg","svg","personnalized","","2022-05-31 14:06:24"
"3425","https://www.victrix.ca/wp-content/uploads/2022/02/iphone_12_pro_mockup_by_graphiclist-1.png","png","iPhone_12_Pro_Mockup_By_GraphicList","133","2022-06-01 16:31:15"
"3426","https://www.victrix.ca/wp-content/uploads/2022/05/new-resa.png","png","NEW RESA","2996","2022-06-01 16:52:14"
"3427","https://www.victrix.ca/wp-content/uploads/2022/05/dashboard.png","png","DASHBOARD","2996","2022-06-01 16:52:24"
"3428","https://www.victrix.ca/wp-content/uploads/2022/05/bureaux.png","png","BUREAUX","2996","2022-06-01 16:52:34"
"3429","https://www.victrix.ca/wp-content/uploads/2022/02/001-cloud-computing.svg","svg","001-cloud-computing","132","2022-06-02 09:49:27"
"3430","https://www.victrix.ca/wp-content/uploads/2022/02/002-search.svg","svg","002-search","132","2022-06-02 09:49:36"
"3431","https://www.victrix.ca/wp-content/uploads/2022/02/003-cloud-computing-1.svg","svg","003-cloud-computing-1","132","2022-06-02 09:49:46"
"3432","https://www.victrix.ca/wp-content/uploads/0206/05/victrix-votre-cybersecurite.png","png","victrix-votre-cybersécurité","","2022-06-02 14:11:56"
"3434","https://www.victrix.ca/wp-content/uploads/0206/05/livret-victrix.pdf","pdf","Livret Victrix","","2022-06-02 14:13:58"
"4210","https://www.victrix.ca/wp-content/uploads/0206/05/livret-services-geres.pdf","pdf","Livret Services Gérés","","2023-02-07 17:34:17"
"4231","https://www.victrix.ca/wp-content/uploads/2022/02/comp-1.mp4","mp4","O studio calendar app","130","2023-02-23 17:55:55"
"4232","https://www.victrix.ca/wp-content/uploads/2022/02/comp-1_1_2.mp4","mp4","O studio app calendrier","130","2023-02-23 18:15:22"
"4233","https://www.victrix.ca/wp-content/uploads/2022/02/comp-1_2.mp4","mp4","O studio application","130","2023-02-23 18:26:14"
"4235","https://www.victrix.ca/wp-content/uploads/2022/02/comp-1_5.gif","gif","Comp 1_5","130","2023-02-24 01:00:16"
"4249","https://www.victrix.ca/wp-content/uploads/2023/03/comp-1_1-1.gif","gif","Comp 1_1 (1)","4240","2023-03-08 04:24:04"
"4356","https://www.victrix.ca/wp-content/uploads/2023/04/landingpage.png","png","LANDINGPAGE","4355","2023-04-26 21:49:23"
"4357","https://www.victrix.ca/wp-content/uploads/2023/04/landingpagetop.png","png","LANDINGPAGETOP","4355","2023-04-26 22:12:01"
"4358","https://www.victrix.ca/wp-content/uploads/2023/04/landingpagetophalf.png","png","LANDINGPAGETOPHALF","4355","2023-04-26 22:31:28"
"4363","https://www.victrix.ca/wp-content/uploads/2023/04/landingpagetopp.png","png","LANDINGPAGETOPP","4355","2023-04-27 08:02:59"
"4367","https://www.victrix.ca/wp-content/uploads/2023/04/engineering.svg","svg","engineering","4355","2023-04-27 08:22:13"
"4368","https://www.victrix.ca/wp-content/uploads/2023/04/productivity.svg","svg","productivity","4355","2023-04-27 08:22:14"
"4369","https://www.victrix.ca/wp-content/uploads/2023/04/simplify.svg","svg","simplify","4355","2023-04-27 08:22:16"
"4370","https://www.victrix.ca/wp-content/uploads/2023/04/image1-1.jpg","jpg","Image1 (1)","4355","2023-04-27 08:53:58"
"4376","https://www.victrix.ca/wp-content/uploads/2023/04/vecteezy_concept-inometric-illustration-of-cloud-server-data-analysis_15593407.jpg","jpg","vecteezy_concept-inometric-illustration-of-cloud-server-data-analysis_15593407","4355","2023-04-27 09:21:11"
"4378","https://www.victrix.ca/wp-content/uploads/2023/04/istock-1427631515-scaled.jpg","jpg","Side view on meeting room with light modern furniture and city view from glass wall behind blurred glass partition from office area with concrete floor. 3D rendering","4355","2023-04-27 09:33:23"
